fyear,gvkey,p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf
1990,1255,,0,6.708,6.219,36.834,11.643,4.155,1.463,7.504,0.785,2.178,14.112,2.246,0.739,0,0,0,7.004,25.19,0.739,45.876,0.001,-3.186,2.342,7.269,1.254,0,0.025,1.414,1.625,-0.03503641,-0.003899499,0.021210913,0,0.07588098,0.230696975,-0.298901174,0.039260555,1,0.95481409,0.953055711,-0.086496172,0.059130152,0.041062909
1990,1257,,0,78.13,32.784,198.993,103.902,13.986,330.913,4.976,2.16,0,48.459,7.059,-3.949,50.921,0,0,40.61,93.517,-3.949,170.57,0,76.176,5.128,460.224,0,0,-2.71,4.611,32.625,-0.030085103,0.027988889,-0.045029241,0.013472851,0.416808632,0.032494286,0.180209997,-0.106933687,0,0.640019219,1.249108597,0.382807435,-0.010291819,-0.150149958
1990,1260,,0,16.708,4.077,26.448,10.505,0.362,7.147,6.738,2.471,7.022,5.027,0.47,-1.101,8.784,0,0.184,10.601,15.943,-1.101,6.703,0,2.961,6.698,24.687,0,0,-0.479,0.209,2.5,0.031024075,-0.068037716,0.066399944,0.185910484,0.80316092,0.247680841,0.663898348,-0.062899504,1,0.623627189,2.222622295,0.111955535,-0.051837568,-0.000046793
1990,1262,,0,90.181,18.23,324.553,47.807,57.259,111.829,3.891,60.548,19.226,105.63,19.345,4.982,7.236,0,0,84.212,276.746,4.982,455.672,0,27.571,21.095,162.097,0.059,1.426,3.169,21.939,10,0.022458067,-0.036441982,0.001666688,0.00200753,0.104799524,0.097656091,0.280874025,0.000255254,1,1.228655873,0.956266716,0.084950686,0.09271213,0.036645236
1990,1264,,0,1.965,0.269,2.701,1.857,0.609,3.7,2.819,0.013,0,0.04,0.459,-1.874,0.288,0,0,0.804,0.844,-1.874,3.535,0,-13.789,1.041,4.622,0,0.123,0.009,0.004,0.312,-0.137350706,-0.265743757,-0.115635179,-0.046959826,0.517215846,-0.407094198,-0.379916604,-0.597496157,0,2.111359865,0.7657264,-5.105146242,-0.689004073,-0.358034745
1990,1266,,0,18.311,1.251,69.341,48.559,7.751,11.718,7.028,2.5,10.51,7.41,2.677,4.697,7.107,2.929,7.025,5.201,20.782,4.697,61.54,0,45.434,3.276,20.66,0,0,2.542,0.688,23.125,0.033249553,0.043649887,-0.008068138,0.029105177,0.235921028,-0.116950284,-0.133414298,-0.089276948,1,0.298783245,0.958559817,0.655225624,0.11431909,-0.107864071
1990,1279,,0,445.601,141.631,4561.32,1632.306,22.878,1669.025,53.492,123.654,80,1642.227,180.891,209.907,193.138,13.581,0.123,426.09,2663.375,209.907,5972.695,265.641,803,171.293,2297.826,26.134,78.705,107.454,142.592,36.875,0.008546441,0.020317921,-0.001131343,0.006508334,0.11195553,0.028307418,0.143824716,-0.002019443,1,0.827524217,0.983049976,0.176045531,0.100837696,-0.021108838
1990,1281,,0,179.123,16.108,330.427,125.7,0.818,215.525,8.468,5.41,10.858,114.072,6.716,-1.262,82.465,67.615,0,70.373,202.427,-1.262,100.596,2.3,9.524,93.974,352.281,0.694,11.358,4.25,11.165,11.125,0.046959691,0.045060461,0.0581115,-0.01198118,0.823231758,-0.068864792,-0.017343174,-0.062780397,1,1.334303071,1.090351742,0.02882331,0.042832456,-0.080307207
1990,1283,,0,40.193,0.635,49.667,46.558,29.046,16.377,1.451,0,0,0,0.649,4.689,7.449,0,28.7,1.581,3.109,4.689,15.095,0,34.257,3.513,25.721,0,0.025,2.633,0,28.5,0.012182551,0.043086663,0.007663553,0.008413249,0.250911068,0.075373261,-0.106572838,-0.011598245,0,1.125853918,1.255434656,0.689733626,0.147421829,-0.04593967
1990,1286,789,1,1.036,0.153,2.458,1.989,0.305,3.145,14.654,0.044,0,0.048,0.231,-0.483,0,0,0,0.421,0.469,-0.483,1.856,0,0.347,0.626,3.281,0,0,0,0.015,0.031,0.006521739,-0.06557971,0.011956522,0,0.297396257,-0.54156669,-0.941601858,-0.048036793,0,4.378414789,0.699383995,0.141171684,-0.190398698,0.1
1990,1297,,0,322.348,44.635,439.526,91.356,12.739,425.949,6,181.142,39.197,38.75,14.239,-5.768,122.713,17.079,0,265.884,319.27,-5.768,126.837,28.9,9.151,184.645,526.501,0,0,0,27.428,3.25,-0.043301452,-0.028351756,0.015713802,-0.107719405,0.824431319,-0.094315103,-0.589586262,0.034088781,1,4.684924446,0.887810976,0.020820156,0.049280361,0.059680069
1990,1300,,0,4316,1256,10456,3380,382,9800,134.688,697,359,2051,426,462,2168,107,0,3424,7076,462,6435,0,2211,1452,12343,12,167,140,300,27,0.001262872,-0.020885953,0.000874296,0.010200117,0.620696251,0.028604787,-0.089023997,-0.007560268,1,0.92944572,0.977890187,0.211457536,0.086266259,0.014474451
1990,1311,,0,47.751,9.632,149.375,-102.09,0.342,211.111,85.706,9.551,11.59,121.568,11.821,-19.643,0,0,0,69.995,193.679,-19.643,99.735,57.786,-165.557,40.809,326.004,0.738,0,0,21.925,0.625,0.069016399,-0.154966333,-0.003756564,0,0.691407531,-0.043736311,0.031611693,0.003098005,1,-1.905864356,1.021524802,-1.108331381,0.015276987,0.174593254
1990,1318,,0,362.955,116.51,2623.834,1005.335,42.441,1029.349,79.219,30.313,167.145,905.189,193.911,192.799,88.584,158.482,0,343.343,1595.042,192.799,2759.43,23.457,609.402,222.026,1573.785,1.989,26.233,90.878,76.679,34,0.000777943,0.037922509,0.013069918,-0.000439342,0.315002397,0.276433916,-0.145102681,0.009150415,1,0.373252332,0.938794756,0.232256309,0.137339481,-0.022380845
1990,1324,,0,31.835,2.034,42.903,23.054,19.25,13.089,3.892,2.591,0.096,0.242,1.234,-1.235,2.11,1.428,14.96,16.818,17.483,12.994,5.57,0,12.159,10.086,18.442,0,5.054,-0.706,0.825,11,0.076409297,0.432243892,0.16703773,-0.030545908,0.47164534,-0.148787778,-1.256837809,0.525601537,1,0.53849388,0.982475364,0.283406755,0.305642962,-0.323804435
1990,1327,,0,27.509,4.071,57.071,38.233,1.735,42.378,7.422,0.315,0,5.349,5.091,1.306,11.015,0,0,13.055,18.838,1.81,67.385,0,9.558,13.76,66.344,0.311,0.417,0.943,0.67,3.875,0.145376795,0.097461702,0.0515903,0.020694511,0.457693049,-0.043852366,0.23044124,0.263646429,1,1.329369529,0.947108106,0.167475601,0.059977922,0.183863433
1990,1328,,0,0.44,0.208,0.756,0.151,0.004,0.828,45.936,0,0.149,0.207,0.13,-0.613,0,0,0,0.398,0.605,-0.613,0.587,0,-4.94,0.102,0.367,0.378,0,0,0.027,0.219,0.417824074,-0.253472222,0.116898148,0,0.583333333,-6.484197219,-1.003333702,-0.012954944,1,0.015009972,0.467551463,-6.534391534,-0.775132275,0.416666667
1990,1331,,0,11.108,1.178,24.658,-0.739,7.983,3.711,6.583,2.092,0.354,18.275,0.687,-6.051,1.137,3.131,0,5.661,24.411,-1.986,1.348,0.986,-18.297,0.825,6.347,0.073,0,0,3.027,4.375,-0.055386681,-0.224791601,-0.012308151,-0.004028122,0.648592749,-0.391395497,-0.232310851,-0.166062456,1,-0.025659165,0.981054786,-0.742030984,0.042217536,0.159931373
1990,1334,,0,20.782,3.67,27.521,15.66,5.55,28.467,2.849,1.275,0,0.65,2.831,-7.525,6.132,0,0,11.211,11.861,-7.525,15.025,0,-1.239,8.422,52.802,0,0.464,0.096,0.577,1.75,-0.204978179,-0.184291721,-0.118075872,-0.055313094,0.665673486,0.073294451,-0.033346907,-0.263610523,0,3.140951712,0.956746733,-0.045020166,-0.248973511,-0.080987323
1990,1351,,0,19.745,6.248,36.815,19.291,1.411,43.324,3.301,0.671,0,5.329,2.517,1.28,7.019,0,0,9.591,17.524,1.28,31.824,0,13.642,10.119,53.493,0.056,0,0.663,0.599,4.062,0.019145865,0.08036778,0.022229386,0.029433613,0.498003531,0.011069969,0.182594,-0.005458731,1,1.438698542,1.017018157,0.37055548,0.069047942,-0.083030821
1990,1356,,0,3744,763.2,11413.2,5107.5,636.1,7721.7,84.842,192.6,330.7,1295.3,707.5,295.2,1374.8,0,0,2037.7,4668.9,295.2,12919.4,55.8,4566,1604.9,10710.2,8.2,500.4,393.8,205.2,57.625,0.00922723,0.004940359,0.006770121,0.011745332,0.353108681,-0.025363913,-0.162516992,-0.059874902,1,1.044687839,0.943893257,0.400063085,0.078347878,-0.061549722
1990,1359,,0,353.956,6.867,530.868,219.605,302.383,38.766,32.39,0.698,191.872,279.499,5.61,24.654,14.28,5,96.378,18.571,311.263,24.654,179.242,0,-7.887,32.603,99.253,8.315,2.392,14.479,6.401,50.875,0.030530382,-0.297673056,0.025186894,0.008519312,0.147077993,0.038244668,-0.095705764,-0.008082765,1,0.133268299,0.850297308,-0.014856801,0.085772735,0.31202651
1990,1360,,0,0.411,0.009,0.915,0.814,0.376,0.094,2.724,0,0,0,0.075,0.08,0,0,0,0.025,0.101,0.085,3.42,0,0.044,0.035,0.312,0,0.002,0.007,0,0.187,0.03196347,0.066210046,0.026255708,0,0.038251366,0.45959596,0.123149356,0.115877664,0,1.597996625,0.745681818,0.048087432,0.100546448,0.043378995
1990,1365,,0,1408.8,289.9,4920.1,2218.4,52.6,2783.8,86.247,63,514.1,1379,237.3,225.9,696.3,0,0,845.3,2657.5,225.9,5207.3,0.2,849.3,576,3787.5,33.3,138.7,94.5,125,21.125,0.005400599,0.051898442,0.006410468,0.013413684,0.320420317,-0.054039768,-0.218221628,-0.037607272,1,1.217584586,1.194108112,0.172618443,0.090526615,-0.081426109
1990,1372,,0,94.496,26.286,184.554,67.361,1.686,216.157,6.668,8.735,13.8,41.198,10.794,-13.373,47.461,0,0,53.07,117.193,-13.373,132.455,0,30.495,42.593,274.341,0.062,0,-6.455,4.731,8.125,-0.026881196,-0.123208557,0.004164767,0.021735864,0.590580535,-0.180999743,0.088150502,-0.112075478,1,1.243339025,0.981184845,0.165236191,-0.081802616,0.010443548
1990,1380,,0,3279.885,1442.002,9056.636,3106.029,129.914,4708.925,81.019,393.311,461.413,2531.974,743.467,482.713,1345.732,4.599,0,2676.641,5950.607,482.713,11157.983,0,2793.511,1627.165,6947.505,0,271.296,132.788,259.097,46.375,0.029935355,0.079007679,0.116100386,0.039264014,0.371345166,0.128924219,-0.619620533,-0.017211758,1,0.826674812,0.921646916,0.308449075,0.096569852,-0.078208385
1990,1382,,0,251.138,111.974,1165.256,21.05,110.702,1269.932,19.332,50.827,283.919,620.701,77.503,-76.695,30.782,0,19.705,345.809,1144.115,-74.671,1070.114,0.091,-118.669,70.294,1315.804,10.857,16.76,0,67.11,5.625,-0.082779774,-0.088186689,0.003931757,0.008310259,0.160124471,0.349725758,-0.966755525,-0.101764815,1,0.193576746,0.995714796,-0.101839424,-0.006488703,-0.001260281
1990,1392,,0,1594.927,240.676,2326.767,1370.627,592.886,1083.005,110.178,30.861,0,24.978,156.568,183.954,413.838,0,353.7,693.564,956.14,183.954,1315.392,0,892.869,504.944,2158.755,11.208,47.113,122.55,13.965,14.125,-0.005802519,0.186003829,-0.033196848,-0.003252323,0.478277799,0.104227091,0.13414577,0.007209668,1,0.880716112,0.952453992,0.383738037,0.137731453,-0.172416523
1990,1397,,0,54.008,9.257,92.781,36.796,13.062,109.648,1.812,11.6,0,19.4,4.629,1.666,20.746,2.203,0,29.521,55.985,1.816,69.161,0,28.179,19.244,153.805,0,0.103,1.225,2.992,9.25,-0.035628356,-0.028693907,-0.026739653,-0.047122729,0.495661827,-0.048954367,-0.042536683,0.015766781,0,2.195334407,1.024334969,0.3037152,0.065024089,0.042846486
1990,1410,,0,132.383,11.682,201.696,79.558,1.608,572.265,4.02,2.545,7,20.005,7.019,9.846,12.59,3.221,0,66.453,122.138,11.233,47.76,0,58.148,108.664,679.128,2.634,0.848,0.693,2.667,28.5,0.060554689,0.060830425,0.025592386,0.010498393,0.911634341,0.07476117,0.012191283,0.009137333,1,0.694405167,1.002065739,0.288295256,0.07235146,-0.055121669
1990,1411,,0,107.418,23.579,207.003,109.875,20.092,263.49,7.104,3.974,30,43.339,9.65,14.268,35.147,0,0,39.825,97.128,14.268,130.058,0,97.055,51.789,398.794,0.207,1.048,8.197,3.313,19.875,0.016516545,0.005124709,0.012086985,0.018504997,0.554924325,0.02533665,0.035488681,-0.009188599,1,0.778195761,1.041528223,0.468857939,0.124529596,-0.001616628
1990,1430,,0,2476.1,424,5092,2562.7,428.4,2041.8,93.413,250.4,1.7,387.4,232.8,107.8,855.3,103,80.5,1703.2,2529.3,352.8,3698.4,0,2367.4,1178.7,4570.2,0,0,79.1,89.7,52.625,-0.071229827,0.040225773,0.008724859,0.005823197,0.541555381,-0.035438776,-0.031733084,0.00905646,1,0.521312742,0.997087782,0.464925373,0.102435193,-0.076834407
1990,1431,,0,0.886,0.235,1.451,0.282,0.018,4.004,3.253,0.124,0,0.061,0.071,-0.219,0.069,0,0,0.778,0.839,-0.25,0.334,0.33,-3.234,0.788,5.983,0,0,0,0.026,0.125,0.110250852,0.135026324,-0.121399814,-0.01548467,0.838042729,0.142355334,-0.169170032,0.438804092,0,0.69351368,1.056338028,-2.228807719,-0.154376292,-0.437906473
1990,1439,,0,29.277,6.376,79.343,8.763,10.774,32.331,2.96,0.679,0,22.977,1.152,3.767,0,0,0,16.254,70.578,3.767,11.1,0.002,-2.69,11.129,47.311,0.004,0.08,2.396,2.216,6.75,0.025764689,0.102559838,-0.015786309,0,0.785349684,0.091193131,0.323039853,0.095796976,1,0.438588682,2.460353507,-0.033903432,0.105604779,-0.043815323
1990,1440,,0,1400.722,266.744,13989.098,4167.16,119.858,3599.21,184.535,435.94,301.578,5001.051,477.511,549.039,674.552,485.23,51.348,1359.268,9142.117,549.039,16652.699,679.808,1278.95,491.504,5167.492,74.021,302.828,198.161,438.359,28,0.008645237,0.030948221,-0.012223255,0.016057269,0.200501991,0.068339758,0.13120764,-0.00947646,1,0.806498187,0.987813961,0.091424765,0.084748781,-0.040878445
1990,1441,,0,0.887,0.302,1.355,0.324,0.002,1.304,5.261,0.423,0.038,0.273,0.031,-0.086,0.673,0,0,0.758,1.031,-0.086,0.513,0,-1.732,0.199,2.004,0,0,0,0.083,0.125,-0.016326531,-0.046938776,-0.030612245,-0.068707483,0.927675277,0.333116461,-0.020905929,0.283688298,1,0.492682039,1.123309053,-1.278228782,-0.002214022,0.378231293
1990,1444,,0,0.031,0.345,0.734,0.098,0.004,0.901,4.521,0.173,0,0.007,0.103,-0.379,0,0,0,0.629,0.636,-0.715,0.075,0,-1.615,0.026,0.969,0.181,0,0,0.011,0.094,-0.160175535,-0.522216127,-0.015359298,0,0.978201635,-0.378241619,-1.011207957,-0.533041241,1,0.230602392,0.797503467,-2.20027248,-0.959128065,0.431157433
1990,1446,,0,40.795,27.275,220.453,91.937,16.525,17.776,38.149,7.039,60.289,77.467,16.786,2.822,2.516,0,0,40.899,126.308,4.049,241.384,2.208,-18.852,13.536,55.772,0.035,0,1.454,9.909,3.5,-0.53823081,0.159212386,-0.00990282,0.00103759,0.133924238,0.286613373,0.085627972,0.007623983,1,0.688556022,1.289343521,-0.085514826,0.069910593,-0.154696286
1990,1462,,0,63.91,5.029,184.111,118.215,30.122,139.523,9.045,0.73,0,29.082,10.895,23.325,14.918,0,0,9.632,65.896,23.325,185.222,0,88.248,13.698,196.15,0,2.863,14.175,3.968,21.125,0.034699021,0.087218542,0.01257626,0.005679424,0.188978388,0.03223419,0.013406314,-0.006809867,0,0.618681739,0.918342395,0.479319541,0.225233691,-0.082877722
1990,1468,,0,738.386,99.466,1255.714,656.606,80.533,549.443,31.609,46.879,35.145,246.181,47.666,82.497,277.63,0,0,254.217,599.108,82.497,612.647,0,551.553,293.432,1412.716,12.958,16.539,48.036,31.378,37.75,0.055559033,0.086991025,0.032667009,0.029470153,0.651470797,0.077182292,0.021237679,0.004068942,1,0.550271645,1.253444581,0.439234571,0.128939392,-0.078379292
1990,1470,,0,1.97,0.555,2.877,0.282,0.047,3.605,6.113,1.786,0,0.12,0.099,-1.28,1.041,0.095,0,2.475,2.595,-1.317,0.337,0,-26.806,0.838,5.767,0,0,0,0.173,0.125,0.006799417,-0.395661324,-0.029787923,0.102962603,0.915189433,0.94199536,0.604476242,-0.411557205,0,0.369049567,0.531857032,-9.317344456,-0.397636427,-0.045977011
1990,1472,,0,63.026,16.506,353.731,22.325,12.559,245.094,15.16,12.274,0,274.248,17.182,-14.87,3.158,10.005,0.91,45.763,331.406,-14.87,354.069,0,-89.592,42.743,281.759,0,0,0.07,19.871,1,0.01094551,-0.013185571,-0.027063862,-0.002677987,0.219327681,0.025612562,0.38367535,-0.040156653,0,1.47262533,0.896073127,-0.253277208,0.014335752,0.053758803
1990,1475,,0,77.722,11.86,288.202,-168.976,6.334,124.054,7.406,4.399,1.556,4.998,3.331,-17.025,44.092,6.704,0,49.612,446.728,-17.805,65.099,10.45,-249.434,21.907,156.955,0,0,0.695,10.397,0.094,-0.080837837,-0.021944794,-0.022097165,0.018338683,0.889088209,-0.046880284,-4.909979069,0.784848521,1,-7.034304207,0.937277413,-0.865483237,-0.023292691,0.161296439
1990,1485,,0,2478,1396.6,21715.1,7732.4,119.2,3249,264.326,1694.8,118.5,5074.4,1824.8,1253.8,206.4,0,0,4606.9,13982.7,1253.8,26369.9,0,4029.5,1824.2,10662.5,184.9,493.1,556.7,474.5,66.75,-0.003903909,0.02196009,0.005718673,9.63E-06,0.227661857,0.038941716,-0.002635277,-0.003149805,1,0.438251245,1.00549196,0.18556212,0.105226317,-0.021209153
1990,1491,,0,94.517,34.012,231.845,111.58,3.214,203.166,3.805,7.146,0.422,46.022,12.593,11.36,37.053,38.565,0,65.243,120.265,11.36,201.666,0,71.784,52.89,260.469,0.03,0,6.29,6.706,29.25,-0.026582796,0.060664215,0.026680527,0.005930487,0.567400634,0.115400463,0.270995016,0.01768876,1,1.002549502,0.947539983,0.309620652,0.105052945,-0.041069176
1990,1494,,0,19.243,2.939,109.27,26.459,12.289,35.8,5.533,23.099,44.834,52.62,9.292,3.521,1.973,0,0,28.844,82.811,3.521,106.451,0,2.627,3.225,69.908,0.01,0,1.044,7.802,6.5,0.018511081,-0.00063704,-0.005696427,-0.003194431,0.072764711,0.011299597,0.224399751,0.043257914,1,0.735697702,0.869280423,0.024041365,0.113178366,0.043041726
1990,1495,,0,10.496,0.1,11.643,10.991,7.466,1.424,2.762,0,0,0,0.064,3.19,0,0,4.746,0.652,0.652,3.19,0.66,0,10.963,1.869,8.753,0,0,1.989,0,22.625,0.092117494,0.082078453,0.03894776,0,0.347676716,0.161371238,-0.010238029,-0.100011994,0,0.175883473,0.925038344,0.78457252,0.444816628,-0.157928983
1990,1496,,0,6.461,1.179,8.26,3.522,2.239,6.608,1.077,0.6,0,1.05,0.32,0.47,1.251,0,0,2.648,4.738,0.47,6.533,0,-0.055,2.173,11.872,0,0.055,0.327,0.22,3,-0.196275287,-0.044776869,-0.296973044,0.005421415,0.566101695,0.534085032,0.233246132,0.116322399,0,1.090064995,0.90521128,-0.006658596,0.123123487,0.050399076
1990,1497,,0,53.709,9.311,327.024,20.078,11.089,128.327,4.733,19.716,5.35,198.637,16.105,-6.262,3.993,0,0,48.746,267.742,-0.341,41.523,0,3.219,36.425,217.426,0.009,0,0.014,29.238,4.125,-0.204201864,-0.05731216,0.012519106,-0.005471757,0.864331058,5.868934387,-1.942413154,0.006946183,1,1.028395085,0.268403544,0.009843314,0.088406356,0.044050927
1990,1498,,0,161.103,11.063,433.222,151.065,32.666,348.4,6.402,69.333,45,70.53,23.366,16.16,79.522,0,0,100.833,216.683,13.52,413.052,0.001,111.257,40.268,501.498,0,3.72,18.922,16.428,19.875,0.006947265,0.02024885,-0.003816794,0.008723767,0.371253076,-0.010696596,0.213454283,0.038294549,1,1.18724691,0.917929472,0.256812904,0.112805906,-0.012395826
1990,1500,,0,94.747,4.818,133.558,54.045,25.428,135.047,9.678,1.816,0,12.269,6.018,11.98,0,0,0,47.304,62.103,11.98,49.331,17.41,50.431,67.593,261.929,1.264,0.053,7.218,1.676,18.125,-0.073609258,-0.01008346,-0.023471192,0,0.694776801,0.192153846,0.06979066,0.038095273,1,0.308100271,0.963114413,0.37759625,0.156291649,0.054706649
1990,1506,,0,4.565,3.462,4.858,-2.686,0.112,19.458,12.737,0,0,0,0.069,-0.693,0,0,0,4.405,7.544,-0.693,0.355,0,-31.946,4.396,24.802,0,0,0,0.126,0.25,0.358306878,-0.11957672,0.191534392,-0.095449735,0.940510498,-0.397270985,-0.443893751,-0.17276043,0,-0.843526733,1.259567821,-6.575957184,-0.116714697,-0.058835979
1990,1511,,0,9.285,2.63,10.112,5.25,0.939,8.73,2.008,0.83,0.452,0.246,0.17,-0.494,5.285,0,0,4.395,4.862,-0.494,2.007,0,2.128,2.931,10.841,0,0,0,0.218,0.625,-0.007970738,-0.033302397,0.096085604,0.137467926,0.840090981,-0.384553599,-0.631725939,-0.044181875,1,4.183266932,1.717468354,0.210443038,-0.027294304,-0.003166457
1990,1513,683,1,4.572,0.81,26.372,0.341,1.462,3.644,5.731,5.532,1.81,16.841,1.513,1.15,1.097,0.793,0,9.19,26.031,1.928,13.732,0,-21.006,1.903,5.64,0,0,0.778,2.461,2,0.057570124,0.030235551,0.040531982,0.006905146,0.551569847,-0.283490057,-0.208303544,0.396554556,1,0.029750486,1.067781855,-0.796526619,0.195927499,0.302232936
1990,1523,,0,0.892,0.36,1.742,1.102,0.188,1.734,5.314,0.216,0.15,0.044,0.202,0.174,0.074,0,0,0.576,0.64,0.279,1.868,0,-2.904,0.593,3.566,0,0,0.105,0.031,0.375,0.032037971,0.086621181,0.06288935,-0.130525067,0.411595867,0.242816092,-0.211383461,0.06880664,1,0.553004642,1.028712871,-1.667049369,0.238231917,-0.043903886
1990,1527,,0,15.064,5.229,40.935,14.892,7.551,3.607,6.685,3.94,0,15.297,3.027,0.536,0,0,0,10.561,26.043,0.536,54.135,0,1.539,7.293,11.403,0,0,0.035,2.597,2.562,-0.006155863,0.037918242,-0.013411823,0,0.272700623,-0.342700329,0.750209311,-0.002578602,0,0.869506045,1.203811134,0.037596189,0.077390986,-0.04168666
1990,1530,,0,0.046,0.069,15.784,12.166,0.028,0,7.239,0.138,0,0.31,0.006,-0.365,0,0,0,0.352,3.618,-0.365,13.27,0,-0.283,0.015,0,0,0,0,0.048,2,-0.008549158,-0.023824491,0.000377169,0,0.166497719,-1.011811024,16.57380952,-0.014093541,0,0.840309435,4.036458333,-0.017929549,-0.020083629,0.010120694
1990,1532,,0,102.647,66.507,255.473,93.51,15.379,409.783,16.227,2.146,15.676,64.457,9.071,6.417,9.076,0,0,75.734,151.72,11.007,157.364,10.243,-37.031,77.875,441.166,0,0.325,5.277,8.185,8.25,0.037714497,0.017449211,-0.073113388,0.008679787,0.377374517,2.673387708,-1.153178119,0.123886822,1,0.698499134,0.40857071,-0.144950738,0.095779202,0.067313169
1990,1533,,0,33.666,7.915,150.678,24.807,20.944,18.689,4.823,21.567,3.483,85.317,8.529,7.363,2.413,0,17.461,29.482,125.871,7.363,107.749,0,12.285,9.28,59.509,0.447,0,4.875,12.861,8.625,-0.006316306,0.040896038,0.015415061,0.007439701,0.21469624,2.174718108,-0.082290161,0.037107453,1,0.59634541,0.218417687,0.081531478,0.166573753,0.003719851
1990,1537,,0,879.975,451.876,2846.055,1140.529,9.776,3440.136,15.511,207.753,225.05,816.221,171.945,125.543,250.686,0,0,732.236,1705.526,125.543,2970.063,0,680.499,586.186,3969.152,3.9,1.076,62.429,87.928,81.25,0.008352656,0.027746259,0.064156871,-0.006109858,0.36186054,0.287077602,-0.479061305,-0.002098639,1,0.904988718,1.052309694,0.239102547,0.096941205,-0.016766604
1990,1539,,0,10.553,2.324,17.656,13.407,3.313,12.975,4.377,0.187,0,0.48,0.467,0.307,2.738,0.62,0.136,3.769,4.249,0.307,2.929,0,7.393,3.747,14.603,0,0,0.38,0.297,1,0.005541944,-0.087621048,0.021584413,0.079103955,0.740428183,0.102564103,0.104253492,0.017162542,0,3.063056888,1.00977683,0.418724513,0.055731763,0.104713569
1990,1542,,0,18.939,2.374,36.801,27.695,3.987,30.341,7.362,0.522,0,4.504,1.209,3.346,5.881,5.491,2.887,4.423,9.106,3.346,21.248,0,14.203,7.35,47.719,0.282,0,1.506,0.516,15,-0.003357658,0.078363412,-0.024830425,0.005713435,0.612102932,-0.044535686,0.036106893,-0.041872868,1,0.250792357,0.800079134,0.385940599,0.145865602,-0.109584219
1990,1543,,0,467.417,65.592,1590.041,488.842,117.505,2126.921,18.466,7.368,0.66,480.567,108.071,-59.638,35.552,0,0,372.764,1026.199,-59.638,1613.812,75,270.981,268.406,2336.688,0,0,-33.546,48.073,15.5,-0.007000894,-0.063773895,0.026518632,0.003156277,0.293433943,-0.01470863,-0.292668065,-0.043363987,1,1.707906073,0.901278177,0.170423907,-0.028370967,0.020162403
1990,1544,,0,27.312,1.731,67.434,14.305,15.239,5.432,15.67,19.926,7.5,18.883,25.379,-17.419,0,0,0,30.246,51.289,-19.046,71.689,1.84,-130.484,12.073,42.03,43.601,0,0,7.169,3.5,0.06808162,0.343594345,0.076391869,0,0.186997657,4.86948052,-0.23148679,-0.022538146,1,0.260826031,0.210368016,-1.934988285,-0.176127769,-0.368785195
1990,1546,,0,9.017,5.769,61.208,23.727,3.495,47.645,4.92,1.387,5.959,22.847,2.638,2.544,2.361,1.956,0,8.75,36.834,2.544,61.677,0,11.702,0.644,57.025,0,0.091,1.616,2.532,6.75,0.006892278,-0.004413774,0.001595749,0.002444552,0.247729055,0.199911478,-0.163486951,0.015499938,1,0.714453478,0.768612007,0.191184159,0.109332113,0.022102824
1990,1554,,0,11.087,1.066,11.866,8.295,1.962,12.382,3.96,0,0,0,0.442,-0.527,6.051,0,0,2.757,3.571,-0.527,8.201,0,-7.031,2.98,15.97,1.603,0,0,0.039,6.875,0.029923206,-0.056492188,0.001588843,0.036102039,0.780718018,-0.227356389,-0.250002131,0.124132348,1,0.304683196,0.694119606,-0.592533288,-0.041125906,0.194633242
